S	I	R	e	d	dI	t
8	11	11	0	0	1	40.4625
8	11	11	0	0	0	40.465
8	11	11	0	0	0	40.4675
7	12	11	0	0	0	40.47
7	12	11	0	0	0	40.4725
7	12	11	0	0	0	40.475
7	12	11	0	0	0	40.4775
7	12	11	0	0	0	40.48
7	12	11	0	0	0	40.4825
7	12	11	0	0	0	40.485
7	12	11	0	0	0	40.4875
7	12	11	0	0	0	40.49
7	12	11	0	0	0	40.4925
7	12	11	0	0	0	40.495
7	12	11	0	0	0	40.4975
7	12	11	0	0	0	40.5
7	12	11	0	0	0	40.5025
7	12	11	0	0	0	40.505
7	12	11	0	0	0	40.5075
7	12	11	0	0	0	40.51
7	12	11	0	0	0	40.5125
7	12	11	0	0	0	40.515
7	12	11	0	0	0	40.5175
7	12	11	0	0	0	40.52
7	12	11	0	0	0	40.5225
7	12	11	0	0	0	40.525
7	12	11	0	0	0	40.5275
7	12	11	0	0	0	40.53
7	12	11	0	0	0	40.5325
7	12	11	0	0	0	40.535
7	12	11	0	0	0	40.5375
7	12	11	0	0	0	40.54
7	12	11	0	0	0	40.5425
7	12	11	0	0	0	40.545
7	12	11	0	0	0	40.5475
7	12	11	0	0	0	40.55
7	12	11	0	0	0	40.5525
7	12	11	0	0	0	40.555
7	12	11	0	0	0	40.5575
7	12	11	0	0	0	40.56
7	12	11	0	0	0	40.5625
7	12	11	0	0	0	40.565
7	12	11	0	0	0	40.5675
7	12	11	0	0	0	40.57
8	12	11	1	0	0	40.5725
8	12	11	0	0	0	40.575
8	12	11	0	0	0	40.5775
8	12	11	0	0	0	40.58
8	12	11	0	0	0	40.5825
8	12	11	0	0	0	40.585
8	12	11	0	0	0	40.5875
9	12	11	1	0	0	40.59
9	12	11	0	0	0	40.5925
9	12	11	0	0	0	40.595
9	12	11	0	0	0	40.5975
9	12	11	0	0	0	40.6
9	12	11	0	0	0	40.6025
9	12	11	0	0	0	40.605
9	12	11	0	0	0	40.6075
9	12	11	0	0	0	40.61
9	12	11	0	0	0	40.6125
9	12	11	0	0	0	40.615
10	12	11	1	0	0	40.6175
10	12	11	0	0	0	40.62
10	12	11	0	0	0	40.6225
10	12	11	0	0	0	40.625
10	12	11	0	0	0	40.6275
10	12	11	0	0	0	40.63
10	12	11	0	0	0	40.6325
10	12	11	0	0	0	40.635
10	12	11	0	0	0	40.6375
10	12	11	0	0	0	40.64
10	12	11	0	0	0	40.6425
10	12	11	0	0	0	40.645
10	12	11	0	0	0	40.6475
10	12	11	0	0	0	40.65
11	12	11	1	0	0	40.6525
11	12	11	0	0	0	40.655
12	12	10	0	0	0	40.6575
12	12	10	0	0	0	40.66
11	13	10	0	0	0	40.6625
11	13	10	0	0	0	40.665
11	13	10	0	0	0	40.6675
11	13	10	0	0	0	40.67
11	13	10	0	0	0	40.6725
11	13	10	0	0	0	40.675
11	13	10	0	0	0	40.6775
12	13	10	1	0	0	40.68
12	13	10	0	0	0	40.6825
12	13	10	0	0	0	40.685
12	13	10	0	0	0	40.6875
12	13	10	0	0	0	40.69
11	13	10	0	1	0	40.6925
11	13	10	0	0	0	40.695
11	13	10	0	0	0	40.6975
11	13	10	0	0	0	40.7
11	12	11	0	0	0	40.7025
11	12	11	0	0	0	40.705
11	12	11	0	0	0	40.7075
11	11	12	0	0	0	40.71
11	11	12	0	0	0	40.7125
11	11	12	0	0	0	40.715
11	11	12	0	0	0	40.7175
11	11	12	0	0	0	40.72
11	11	12	0	0	0	40.7225
11	11	12	0	0	0	40.725
11	11	12	0	0	0	40.7275
11	10	12	0	1	0	40.73
11	10	12	0	0	0	40.7325
11	10	12	0	0	0	40.735
11	10	12	0	0	0	40.7375
11	10	12	0	0	0	40.74
11	9	13	0	0	0	40.7425
11	9	13	0	0	0	40.745
11	9	13	0	0	0	40.7475
11	9	13	0	0	0	40.75
11	9	13	0	0	0	40.7525
11	9	13	0	0	0	40.755
11	9	13	0	0	0	40.7575
11	9	13	0	0	0	40.76
11	9	13	0	0	0	40.7625
11	9	13	0	0	0	40.765
11	9	13	0	0	0	40.7675
11	9	13	0	0	0	40.77
11	9	13	0	0	0	40.7725
11	9	13	0	0	0	40.775
11	9	13	0	0	0	40.7775
11	9	13	0	0	0	40.78
11	9	13	0	0	0	40.7825
11	9	13	0	0	0	40.785
11	9	13	0	0	0	40.7875
11	9	13	0	0	0	40.79
11	9	13	0	0	0	40.7925
11	9	13	0	0	0	40.795
11	9	13	0	0	0	40.7975
11	9	13	0	0	0	40.8
10	9	13	0	1	0	40.8025
10	8	14	0	0	0	40.805
10	8	14	0	0	0	40.8075
10	8	14	0	0	0	40.81
10	8	14	0	0	0	40.8125
11	8	13	0	0	0	40.815
11	8	13	0	0	0	40.8175
11	8	13	0	0	0	40.82
11	8	13	0	0	0	40.8225
12	8	13	1	0	0	40.825
12	8	13	0	0	0	40.8275
12	8	13	0	0	0	40.83
12	8	13	0	0	0	40.8325
12	8	13	0	0	0	40.835
12	8	13	0	0	0	40.8375
12	8	13	0	0	0	40.84
12	8	13	0	0	0	40.8425
12	8	13	0	0	0	40.845
12	8	13	0	0	0	40.8475
12	8	13	0	0	0	40.85
12	8	13	0	0	0	40.8525
12	8	13	0	0	0	40.855
12	8	13	0	0	0	40.8575
12	8	13	0	0	0	40.86
13	8	13	1	0	0	40.8625
13	8	13	0	0	0	40.865
13	8	13	0	0	0	40.8675
13	8	13	0	0	0	40.87
13	8	13	0	0	0	40.8725
13	8	13	0	0	0	40.875
13	8	13	0	0	0	40.8775
13	8	13	0	0	0	40.88
13	8	13	0	0	0	40.8825
13	8	13	0	0	0	40.885
13	8	13	0	0	0	40.8875
13	8	13	0	0	0	40.89
13	8	13	0	0	0	40.8925
13	8	13	0	0	0	40.895
13	7	14	0	0	0	40.8975
13	7	14	0	0	0	40.9
13	7	14	0	0	0	40.9025
13	7	14	0	0	0	40.905
13	7	14	0	0	0	40.9075
13	7	14	0	0	0	40.91
13	7	14	0	0	0	40.9125
13	7	14	0	0	0	40.915
13	7	14	0	0	0	40.9175
13	7	14	0	0	0	40.92
13	7	14	0	0	0	40.9225
12	8	14	0	0	0	40.925
12	8	14	0	0	0	40.9275
12	8	14	0	0	0	40.93
12	8	14	0	0	0	40.9325
12	7	14	0	0	1	40.935
12	7	14	0	0	0	40.9375
12	7	14	0	0	0	40.94
12	7	14	0	0	0	40.9425
12	7	14	0	0	0	40.945
12	7	14	0	0	0	40.9475
12	7	14	0	0	0	40.95
12	7	14	0	0	0	40.9525
11	7	14	0	1	0	40.955
11	7	14	0	0	0	40.9575
11	7	14	0	0	0	40.96
11	7	14	0	0	0	40.9625
11	7	14	0	0	0	40.965
11	7	14	0	0	0	40.9675
11	7	14	0	0	0	40.97
11	7	14	0	0	0	40.9725
11	7	14	0	0	0	40.975
11	7	14	0	0	0	40.9775
11	7	14	0	0	0	40.98
11	7	14	0	0	0	40.9825
11	7	14	0	0	0	40.985
12	7	13	0	0	0	40.9875
12	7	13	0	0	0	40.99
12	7	13	0	0	0	40.9925
12	7	13	0	0	0	40.995
12	7	13	0	0	0	40.9975
12	7	13	0	0	0	41
12	7	13	0	0	0	41.0025
12	7	13	0	0	0	41.005
11	7	13	0	1	0	41.0075
11	7	13	0	0	0	41.01
11	7	13	0	0	0	41.0125
11	7	13	0	0	0	41.015
11	7	13	0	0	0	41.0175
11	7	13	0	0	0	41.02
11	7	13	0	0	0	41.0225
11	7	13	0	0	0	41.025
11	7	13	0	0	0	41.0275
11	7	13	0	0	0	41.03
11	7	13	0	0	0	41.0325
11	7	12	0	1	0	41.035
11	7	12	0	0	0	41.0375
11	7	12	0	0	0	41.04
11	7	12	0	0	0	41.0425
11	7	12	0	0	0	41.045
12	7	12	1	0	0	41.0475
12	7	12	0	0	0	41.05
12	7	12	0	0	0	41.0525
12	7	12	0	0	0	41.055
12	7	12	0	0	0	41.0575
13	7	12	1	0	0	41.06
13	7	12	0	0	0	41.0625
13	7	12	0	0	0	41.065
13	7	12	0	0	0	41.0675
13	7	12	0	0	0	41.07
13	7	12	0	0	0	41.0725
13	7	12	0	0	0	41.075
13	7	12	0	0	0	41.0775
13	7	12	0	0	0	41.08
13	7	12	0	0	0	41.0825
13	7	12	0	0	0	41.085
13	7	12	0	0	0	41.0875
13	7	12	0	0	0	41.09
13	7	12	0	0	0	41.0925
13	7	12	0	0	0	41.095
13	7	12	0	0	0	41.0975
13	7	12	0	0	0	41.1
13	7	12	0	0	0	41.1025
13	7	12	0	0	0	41.105
13	7	12	0	0	0	41.1075
13	7	12	0	0	0	41.11
13	7	12	0	0	0	41.1125
13	7	12	0	0	0	41.115
13	7	12	0	0	0	41.1175
13	7	12	0	0	0	41.12
13	7	12	0	0	0	41.1225
13	7	12	0	0	0	41.125
13	7	12	0	0	0	41.1275
13	7	12	0	0	0	41.13
13	7	12	0	0	0	41.1325
13	7	12	0	0	0	41.135
13	7	12	0	0	0	41.1375
13	7	12	0	0	0	41.14
13	7	12	0	0	0	41.1425
13	7	12	0	0	0	41.145
13	7	12	0	0	0	41.1475
13	8	11	0	0	0	41.15
13	8	11	0	0	0	41.1525
13	8	11	0	0	0	41.155
13	8	11	0	0	0	41.1575
13	8	11	0	0	0	41.16
13	8	11	0	0	0	41.1625
13	7	12	0	0	0	41.165
13	7	12	0	0	0	41.1675
13	7	12	0	0	0	41.17
13	7	12	0	0	0	41.1725
13	6	13	0	0	0	41.175
13	6	13	0	0	0	41.1775
13	6	13	0	0	0	41.18
13	6	13	0	0	0	41.1825
13	6	13	0	0	0	41.185
13	6	13	0	0	0	41.1875
13	6	13	0	0	0	41.19
13	6	13	0	0	0	41.1925
13	6	13	0	0	0	41.195
13	6	13	0	0	0	41.1975
14	6	12	0	0	0	41.2
14	6	12	0	0	0	41.2025
14	6	12	0	0	0	41.205
14	6	12	0	0	0	41.2075
14	6	12	0	0	0	41.21
14	6	12	0	0	0	41.2125
14	6	12	0	0	0	41.215
14	6	12	0	0	0	41.2175
14	6	12	0	0	0	41.22
14	6	12	0	0	0	41.2225
15	6	12	1	0	0	41.225
15	6	12	0	0	0	41.2275
15	6	12	0	0	0	41.23
15	6	12	0	0	0	41.2325
15	6	12	0	0	0	41.235
15	6	12	0	0	0	41.2375
15	6	12	0	0	0	41.24
15	6	12	0	0	0	41.2425
15	6	12	0	0	0	41.245
15	6	12	0	0	0	41.2475
15	6	12	0	0	0	41.25
15	6	12	0	0	0	41.2525
15	6	12	0	0	0	41.255
15	6	12	0	0	0	41.2575
15	6	12	0	0	0	41.26
15	6	12	0	0	0	41.2625
15	6	12	0	0	0	41.265
14	7	12	0	0	0	41.2675
13	8	12	0	0	0	41.27
13	8	12	0	0	0	41.2725
13	8	12	0	0	0	41.275
13	8	12	0	0	0	41.2775
13	8	12	0	0	0	41.28
13	8	12	0	0	0	41.2825
13	8	12	0	0	0	41.285
13	8	12	0	0	0	41.2875
13	8	12	0	0	0	41.29
13	8	12	0	0	0	41.2925
13	8	12	0	0	0	41.295
13	8	12	0	0	0	41.2975
13	8	11	0	1	0	41.3
13	7	12	0	0	0	41.3025
13	7	12	0	0	0	41.305
13	7	12	0	0	0	41.3075
13	7	12	0	0	0	41.31
13	7	12	0	0	0	41.3125
13	7	12	0	0	0	41.315
13	7	12	0	0	0	41.3175
13	7	12	0	0	0	41.32
13	7	12	0	0	0	41.3225
13	7	12	0	0	0	41.325
13	7	12	0	0	0	41.3275
13	7	12	0	0	0	41.33
13	7	12	0	0	0	41.3325
13	7	12	0	0	0	41.335
13	7	12	0	0	0	41.3375
13	6	12	0	0	1	41.34
13	6	12	0	0	0	41.3425
13	6	12	0	0	0	41.345
13	6	12	0	0	0	41.3475
13	6	12	0	0	0	41.35
13	6	12	0	0	0	41.3525
13	6	12	0	0	0	41.355
13	6	12	0	0	0	41.3575
13	6	12	0	0	0	41.36
13	6	12	0	0	0	41.3625
13	6	12	0	0	0	41.365
15	6	12	2	0	0	41.3675
15	6	12	0	0	0	41.37
15	6	12	0	0	0	41.3725
15	6	12	0	0	0	41.375
15	6	12	0	0	0	41.3775
15	6	12	0	0	0	41.38
15	6	11	0	1	0	41.3825
15	6	11	0	0	0	41.385
15	6	11	0	0	0	41.3875
15	6	11	0	0	0	41.39
15	6	11	0	0	0	41.3925
15	6	11	0	0	0	41.395
15	6	11	0	0	0	41.3975
15	6	11	0	0	0	41.4
15	6	11	0	0	0	41.4025
15	6	11	0	0	0	41.405
15	6	11	0	0	0	41.4075
15	6	11	0	0	0	41.41
15	6	11	0	0	0	41.4125
15	6	11	0	0	0	41.415
15	6	11	0	0	0	41.4175
15	5	12	0	0	0	41.42
15	5	12	0	0	0	41.4225
15	5	12	0	0	0	41.425
13	6	12	0	1	0	41.4275
13	6	12	0	0	0	41.43
13	6	12	0	0	0	41.4325
13	6	12	0	0	0	41.435
13	6	12	0	0	0	41.4375
13	6	12	0	0	0	41.44
13	6	12	0	0	0	41.4425
13	6	12	0	0	0	41.445
13	6	12	0	0	0	41.4475
13	6	12	0	0	0	41.45
13	6	12	0	0	0	41.4525
13	6	12	0	0	0	41.455
13	6	12	0	0	0	41.4575
13	6	12	0	0	0	41.46
13	6	12	0	0	0	41.4625
13	6	12	0	0	0	41.465
13	6	12	0	0	0	41.4675
13	6	12	0	0	0	41.47
13	6	12	0	0	0	41.4725
13	6	12	0	0	0	41.475
13	6	12	0	0	0	41.4775
13	6	12	0	0	0	41.48
13	6	12	0	0	0	41.4825
13	6	12	0	0	0	41.485
13	6	12	0	0	0	41.4875
13	6	12	0	0	0	41.49
13	6	12	0	0	0	41.4925
13	6	12	0	0	0	41.495
13	6	12	0	0	0	41.4975
13	6	12	0	0	0	41.5
13	6	12	0	0	0	41.5025
13	6	12	0	0	0	41.505
13	6	12	0	0	0	41.5075
12	7	12	0	0	0	41.51
12	7	12	0	0	0	41.5125
11	7	12	0	1	0	41.515
10	8	12	0	0	0	41.5175
10	8	12	0	0	0	41.52
10	8	12	0	0	0	41.5225
10	8	12	0	0	0	41.525
10	8	12	0	0	0	41.5275
10	8	12	0	0	0	41.53
10	8	12	0	0	0	41.5325
10	8	12	0	0	0	41.535
10	8	12	0	0	0	41.5375
10	8	12	0	0	0	41.54
10	8	12	0	0	0	41.5425
11	8	11	0	0	0	41.545
11	8	11	0	0	0	41.5475
11	8	11	0	0	0	41.55
11	8	11	0	0	0	41.5525
11	8	11	0	0	0	41.555
11	8	11	0	0	0	41.5575
11	8	11	0	0	0	41.56
11	8	11	0	0	0	41.5625
11	8	11	0	0	0	41.565
11	8	11	0	0	0	41.5675
11	8	11	0	0	0	41.57
11	8	11	0	0	0	41.5725
11	8	11	0	0	0	41.575
11	8	11	0	0	0	41.5775
11	9	10	0	0	0	41.58
11	9	10	0	0	0	41.5825
11	9	10	0	0	0	41.585
11	9	10	0	0	0	41.5875
11	9	10	0	0	0	41.59
11	9	10	0	0	0	41.5925
9	11	10	0	0	0	41.595
9	11	10	0	0	0	41.5975
9	11	10	0	0	0	41.6
9	11	10	0	0	0	41.6025
9	11	10	0	0	0	41.605
9	11	10	0	0	0	41.6075
9	11	10	0	0	0	41.61
9	11	10	0	0	0	41.6125
9	11	10	0	0	0	41.615
8	11	10	0	1	0	41.6175
8	11	10	0	0	0	41.62
8	11	10	0	0	0	41.6225
8	10	10	0	0	1	41.625
8	10	10	0	0	0	41.6275
8	10	10	0	0	0	41.63
8	10	10	0	0	0	41.6325
8	10	10	0	0	0	41.635
8	10	10	0	0	0	41.6375
8	10	10	0	0	0	41.64
8	10	10	0	0	0	41.6425
8	10	10	0	0	0	41.645
8	10	10	0	0	0	41.6475
8	10	10	0	0	0	41.65
7	11	10	0	0	0	41.6525
7	11	10	0	0	0	41.655
7	11	10	0	0	0	41.6575
7	11	10	0	0	0	41.66
7	11	10	0	0	0	41.6625
7	10	11	0	0	0	41.665
7	10	11	0	0	0	41.6675
7	10	11	0	0	0	41.67
7	9	11	0	1	0	41.6725
7	9	11	0	0	0	41.675
7	9	11	0	0	0	41.6775
7	9	11	0	0	0	41.68
7	9	11	0	0	0	41.6825
7	9	11	0	0	0	41.685
7	9	11	0	0	0	41.6875
7	9	11	0	0	0	41.69
7	9	11	0	0	0	41.6925
6	9	11	0	1	0	41.695
6	9	11	0	0	0	41.6975
6	9	11	0	0	0	41.7
6	9	11	0	0	0	41.7025
6	9	11	0	0	0	41.705
6	9	11	0	0	0	41.7075
6	9	11	0	0	0	41.71
6	9	11	0	0	0	41.7125
6	9	11	0	0	0	41.715
6	9	11	0	0	0	41.7175
6	9	11	0	0	0	41.72
6	9	11	0	0	0	41.7225
6	8	11	0	1	0	41.725
6	8	11	0	0	0	41.7275
6	8	11	0	0	0	41.73
6	8	11	0	0	0	41.7325
6	8	11	0	0	0	41.735
6	8	11	0	0	0	41.7375
6	8	11	0	0	0	41.74
6	8	11	0	0	0	41.7425
6	8	11	0	0	0	41.745
5	9	11	0	0	0	41.7475
5	9	11	0	0	0	41.75
5	9	11	0	0	0	41.7525
5	9	11	0	0	0	41.755
5	9	11	0	0	0	41.7575
5	8	12	0	0	0	41.76
5	8	12	0	0	0	41.7625
5	8	12	0	0	0	41.765
5	8	12	0	0	0	41.7675
5	8	12	0	0	0	41.77
5	8	12	0	0	0	41.7725
5	8	12	0	0	0	41.775
5	8	12	0	0	0	41.7775
5	8	12	0	0	0	41.78
5	8	12	0	0	0	41.7825
5	8	12	0	0	0	41.785
5	8	12	0	0	0	41.7875
5	8	12	0	0	0	41.79
5	8	12	0	0	0	41.7925
5	8	11	0	1	0	41.795
6	8	10	0	0	0	41.7975
6	8	10	0	0	0	41.8
6	8	10	0	0	0	41.8025
6	8	10	0	0	0	41.805
6	6	11	0	0	1	41.8075
6	6	11	0	0	0	41.81
7	6	11	1	0	0	41.8125
7	6	11	0	0	0	41.815
7	6	11	0	0	0	41.8175
7	6	11	0	0	0	41.82
7	6	11	0	0	0	41.8225
7	6	11	0	0	0	41.825
7	6	11	0	0	0	41.8275
7	6	11	0	0	0	41.83
7	6	11	0	0	0	41.8325
7	6	11	0	0	0	41.835
7	6	11	0	0	0	41.8375
7	6	11	0	0	0	41.84
7	6	11	0	0	0	41.8425
7	6	11	0	0	0	41.845
7	6	11	0	0	0	41.8475
7	6	11	0	0	0	41.85
7	6	11	0	0	0	41.8525
7	6	11	0	0	0	41.855
7	6	11	0	0	0	41.8575
7	6	11	0	0	0	41.86
7	6	11	0	0	0	41.8625
7	6	11	0	0	0	41.865
7	6	11	0	0	0	41.8675
7	6	11	0	0	0	41.87
7	6	11	0	0	0	41.8725
7	6	11	0	0	0	41.875
7	6	11	0	0	0	41.8775
7	6	11	0	0	0	41.88
7	6	11	0	0	0	41.8825
7	6	11	0	0	0	41.885
7	6	11	0	0	0	41.8875
7	6	11	0	0	0	41.89
7	6	11	0	0	0	41.8925
7	6	11	0	0	0	41.895
7	6	11	0	0	0	41.8975
7	6	11	0	0	0	41.9
7	6	11	0	0	0	41.9025
7	6	11	0	0	0	41.905
7	6	11	0	0	0	41.9075
7	6	11	0	0	0	41.91
7	6	11	0	0	0	41.9125
7	6	11	0	0	0	41.915
7	6	11	0	0	0	41.9175
7	6	11	0	0	0	41.92
7	6	11	0	0	0	41.9225
7	6	11	0	0	0	41.925
7	6	11	0	0	0	41.9275
7	6	11	0	0	0	41.93
7	6	11	0	0	0	41.9325
7	6	11	0	0	0	41.935
7	6	11	0	0	0	41.9375
7	6	11	0	0	0	41.94
7	6	11	0	0	0	41.9425
7	6	11	0	0	0	41.945
7	6	11	0	0	0	41.9475
7	6	11	0	0	0	41.95
7	6	11	0	0	0	41.9525
7	6	11	0	0	0	41.955
8	6	11	1	0	0	41.9575
8	6	11	0	0	0	41.96
8	6	11	0	0	0	41.9625
8	6	11	0	0	0	41.965
8	6	11	0	0	0	41.9675
8	6	11	0	0	0	41.97
8	6	11	0	0	0	41.9725
8	6	11	0	0	0	41.975
8	6	11	0	0	0	41.9775
8	6	11	0	0	0	41.98
8	6	11	0	0	0	41.9825
8	6	11	0	0	0	41.985
8	6	11	0	0	0	41.9875
8	6	11	0	0	0	41.99
9	6	11	1	0	0	41.9925
9	6	11	0	0	0	41.995
9	6	11	0	0	0	41.9975
9	6	11	0	0	0	42
9	6	11	0	0	0	42.0025
9	6	11	0	0	0	42.005
9	6	11	0	0	0	42.0075
9	6	11	0	0	0	42.01
9	5	12	0	0	0	42.0125
9	5	12	0	0	0	42.015
9	5	12	0	0	0	42.0175
9	5	12	0	0	0	42.02
9	5	12	0	0	0	42.0225
9	5	12	0	0	0	42.025
10	5	11	0	0	0	42.0275
10	5	11	0	0	0	42.03
10	5	11	0	0	0	42.0325
10	5	11	0	0	0	42.035
11	5	10	0	0	0	42.0375
11	5	10	0	0	0	42.04
11	5	10	0	0	0	42.0425
11	5	10	0	0	0	42.045
11	5	10	0	0	0	42.0475
11	5	10	0	0	0	42.05
11	5	10	0	0	0	42.0525
11	5	10	0	0	0	42.055
11	5	10	0	0	0	42.0575
11	5	10	0	0	0	42.06
11	5	10	0	0	0	42.0625
11	5	10	0	0	0	42.065
11	5	10	0	0	0	42.0675
11	4	10	0	0	1	42.07
10	4	9	0	2	0	42.0725
9	5	9	0	0	0	42.075
9	5	9	0	0	0	42.0775
9	5	9	0	0	0	42.08
9	5	9	0	0	0	42.0825
9	5	9	0	0	0	42.085
9	5	9	0	0	0	42.0875
10	5	8	0	0	0	42.09
10	4	8	0	0	1	42.0925
10	4	8	0	0	0	42.095
10	4	8	0	0	0	42.0975
10	4	8	0	0	0	42.1
10	4	8	0	0	0	42.1025
10	4	8	0	0	0	42.105
10	4	8	0	0	0	42.1075
10	4	8	0	0	0	42.11
9	4	8	0	1	0	42.1125
9	4	8	0	0	0	42.115
9	4	8	0	0	0	42.1175
9	4	8	0	0	0	42.12
9	4	8	0	0	0	42.1225
9	4	8	0	0	0	42.125
9	4	8	0	0	0	42.1275
9	4	8	0	0	0	42.13
9	4	8	0	0	0	42.1325
9	4	8	0	0	0	42.135
9	4	8	0	0	0	42.1375
9	4	8	0	0	0	42.14
9	4	8	0	0	0	42.1425
9	4	8	0	0	0	42.145
9	4	8	0	0	0	42.1475
9	4	8	0	0	0	42.15
9	4	8	0	0	0	42.1525
9	4	8	0	0	0	42.155
9	4	8	0	0	0	42.1575
9	4	8	0	0	0	42.16
9	4	8	0	0	0	42.1625
9	4	8	0	0	0	42.165
9	4	8	0	0	0	42.1675
9	4	8	0	0	0	42.17
9	4	8	0	0	0	42.1725
9	4	8	0	0	0	42.175
9	4	8	0	0	0	42.1775
9	4	8	0	0	0	42.18
9	4	8	0	0	0	42.1825
9	4	8	0	0	0	42.185
9	4	8	0	0	0	42.1875
7	6	8	0	0	0	42.19
7	6	8	0	0	0	42.1925
7	6	8	0	0	0	42.195
7	6	8	0	0	0	42.1975
7	6	8	0	0	0	42.2
6	6	8	0	1	0	42.2025
6	6	8	0	0	0	42.205
6	6	8	0	0	0	42.2075
6	6	8	0	0	0	42.21
6	6	8	0	0	0	42.2125
6	6	8	0	0	0	42.215
6	6	8	0	0	0	42.2175
6	6	8	0	0	0	42.22
6	6	8	0	0	0	42.2225
7	6	7	0	0	0	42.225
7	6	7	0	0	0	42.2275
7	6	7	0	0	0	42.23
7	6	7	0	0	0	42.2325
7	6	7	0	0	0	42.235
7	6	7	0	0	0	42.2375
7	6	7	0	0	0	42.24
7	6	7	0	0	0	42.2425
7	6	7	0	0	0	42.245
7	6	7	0	0	0	42.2475
7	6	7	0	0	0	42.25
7	6	7	0	0	0	42.2525
7	6	7	0	0	0	42.255
7	6	7	0	0	0	42.2575
7	6	6	0	1	0	42.26
7	6	6	0	0	0	42.2625
7	6	6	0	0	0	42.265
7	6	6	0	0	0	42.2675
7	6	6	0	0	0	42.27
7	6	6	0	0	0	42.2725
6	7	6	0	0	0	42.275
6	7	6	0	0	0	42.2775
6	7	6	0	0	0	42.28
6	7	6	0	0	0	42.2825
7	7	6	1	0	0	42.285
7	7	6	0	0	0	42.2875
7	7	6	0	0	0	42.29
7	7	6	0	0	0	42.2925
7	7	6	0	0	0	42.295
7	7	6	0	0	0	42.2975
7	7	6	0	0	0	42.3
7	7	6	0	0	0	42.3025
7	7	6	0	0	0	42.305
7	7	6	0	0	0	42.3075
7	6	7	0	0	0	42.31
7	6	7	0	0	0	42.3125
7	6	7	0	0	0	42.315
7	6	7	0	0	0	42.3175
7	6	7	0	0	0	42.32
7	6	7	0	0	0	42.3225
7	6	7	0	0	0	42.325
7	6	7	0	0	0	42.3275
7	6	7	0	0	0	42.33
7	6	7	0	0	0	42.3325
7	6	7	0	0	0	42.335
8	6	7	1	0	0	42.3375
9	6	7	1	0	0	42.34
9	6	7	0	0	0	42.3425
9	6	7	0	0	0	42.345
9	6	7	0	0	0	42.3475
9	6	7	0	0	0	42.35
9	6	7	0	0	0	42.3525
9	6	7	0	0	0	42.355
9	6	7	0	0	0	42.3575
9	6	7	0	0	0	42.36
9	6	7	0	0	0	42.3625
9	6	7	0	0	0	42.365
9	6	7	0	0	0	42.3675
9	6	7	0	0	0	42.37
9	6	7	0	0	0	42.3725
9	6	7	0	0	0	42.375
9	5	7	0	0	1	42.3775
9	5	7	0	0	0	42.38
9	5	7	0	0	0	42.3825
9	5	7	0	0	0	42.385
9	5	7	0	0	0	42.3875
9	5	7	0	0	0	42.39
9	5	7	0	0	0	42.3925
8	6	7	0	0	0	42.395
8	6	7	0	0	0	42.3975
8	6	7	0	0	0	42.4
8	6	7	0	0	0	42.4025
8	6	7	0	0	0	42.405
8	6	7	0	0	0	42.4075
8	6	7	0	0	0	42.41
8	6	7	0	0	0	42.4125
8	6	7	0	0	0	42.415
8	6	7	0	0	0	42.4175
8	6	7	0	0	0	42.42
8	6	7	0	0	0	42.4225
9	6	7	1	0	0	42.425
9	6	7	0	0	0	42.4275
9	6	7	0	0	0	42.43
9	6	7	0	0	0	42.4325
9	6	7	0	0	0	42.435
9	6	7	0	0	0	42.4375
10	6	7	1	0	0	42.44
10	6	7	0	0	0	42.4425
10	6	7	0	0	0	42.445
10	6	7	0	0	0	42.4475
10	6	7	0	0	0	42.45
10	6	7	0	0	0	42.4525
10	6	7	0	0	0	42.455
10	6	7	0	0	0	42.4575
10	6	7	0	0	0	42.46
11	6	7	1	0	0	42.4625
11	6	7	0	0	0	42.465
11	6	7	0	0	0	42.4675
11	6	7	0	0	0	42.47
11	6	7	0	0	0	42.4725
12	6	7	1	0	0	42.475
12	6	6	0	1	0	42.4775
12	6	6	0	0	0	42.48
12	6	6	0	0	0	42.4825
12	6	6	0	0	0	42.485
12	6	6	0	0	0	42.4875
12	6	6	0	0	0	42.49
12	6	6	0	0	0	42.4925
12	6	6	0	0	0	42.495
11	7	6	0	0	0	42.4975
10	8	6	0	0	0	42.5
10	8	6	0	0	0	42.5025
10	8	6	0	0	0	42.505
10	8	6	0	0	0	42.5075
10	8	6	0	0	0	42.51
10	8	6	0	0	0	42.5125
10	8	6	0	0	0	42.515
10	8	6	0	0	0	42.5175
10	8	6	0	0	0	42.52
10	8	6	0	0	0	42.5225
10	8	6	0	0	0	42.525
10	8	6	0	0	0	42.5275
10	8	6	0	0	0	42.53
10	8	6	0	0	0	42.5325
10	8	6	0	0	0	42.535
10	8	6	0	0	0	42.5375
10	8	6	0	0	0	42.54
10	8	6	0	0	0	42.5425
9	9	6	0	0	0	42.545
9	9	6	0	0	0	42.5475
9	9	6	0	0	0	42.55
9	9	6	0	0	0	42.5525
9	9	6	0	0	0	42.555
9	9	6	0	0	0	42.5575
9	9	6	0	0	0	42.56
9	9	6	0	0	0	42.5625
8	10	6	0	0	0	42.565
8	10	6	0	0	0	42.5675
8	10	6	0	0	0	42.57
8	10	6	0	0	0	42.5725
8	10	6	0	0	0	42.575
8	10	6	0	0	0	42.5775
