S	I	R	t
219	34	147	8.1325
219	34	147	8.13375
219	34	147	8.135
219	33	148	8.13625
219	33	148	8.1375
219	33	148	8.13875
219	32	149	8.14
219	32	149	8.14125
219	32	149	8.1425
219	32	149	8.14375
219	31	150	8.145
219	31	150	8.14625
219	31	150	8.1475
219	31	150	8.14875
220	31	149	8.15
220	30	150	8.15125
220	30	150	8.1525
220	30	150	8.15375
220	30	150	8.155
220	30	150	8.15625
220	30	150	8.1575
220	29	151	8.15875
220	29	151	8.16
220	29	151	8.16125
220	29	151	8.1625
220	29	151	8.16375
220	29	151	8.165
220	29	151	8.16625
220	29	151	8.1675
220	29	151	8.16875
221	29	150	8.17
221	29	150	8.17125
221	29	150	8.1725
221	29	150	8.17375
221	29	150	8.175
221	29	150	8.17625
221	29	150	8.1775
221	29	150	8.17875
221	29	150	8.18
221	29	150	8.18125
221	29	150	8.1825
221	29	150	8.18375
221	29	150	8.185
221	29	150	8.18625
221	29	150	8.1875
220	30	150	8.18875
220	30	150	8.19
220	30	150	8.19125
221	30	149	8.1925
222	30	148	8.19375
222	29	149	8.195
222	29	149	8.19625
221	30	149	8.1975
221	30	149	8.19875
220	31	149	8.2
220	31	149	8.20125
220	31	149	8.2025
220	31	149	8.20375
220	31	149	8.205
220	31	149	8.20625
221	31	148	8.2075
221	30	149	8.20875
221	30	149	8.21
221	30	149	8.21125
221	30	149	8.2125
221	30	149	8.21375
221	30	149	8.215
221	30	149	8.21625
221	29	150	8.2175
221	29	150	8.21875
222	29	149	8.22
222	29	149	8.22125
222	29	149	8.2225
222	29	149	8.22375
222	29	149	8.225
224	29	147	8.22625
224	29	147	8.2275
224	29	147	8.22875
224	29	147	8.23
224	28	148	8.23125
224	28	148	8.2325
224	28	148	8.23375
224	28	148	8.235
224	28	148	8.23625
224	27	149	8.2375
224	27	149	8.23875
225	27	148	8.24
225	27	148	8.24125
225	27	148	8.2425
225	27	148	8.24375
224	28	148	8.245
224	28	148	8.24625
224	28	148	8.2475
224	28	148	8.24875
224	28	148	8.25
225	28	147	8.25125
225	28	147	8.2525
225	28	147	8.25375
225	28	147	8.255
224	29	147	8.25625
224	29	147	8.2575
224	29	147	8.25875
225	29	146	8.26
225	29	146	8.26125
225	29	146	8.2625
225	29	146	8.26375
225	29	146	8.265
225	29	146	8.26625
225	29	146	8.2675
225	29	146	8.26875
225	29	146	8.27
225	29	146	8.27125
225	29	146	8.2725
225	29	146	8.27375
225	29	146	8.275
225	29	146	8.27625
225	29	146	8.2775
225	28	147	8.27875
224	29	147	8.28
225	28	147	8.28125
225	28	147	8.2825
225	28	147	8.28375
225	28	147	8.285
225	28	147	8.28625
225	28	147	8.2875
225	28	147	8.28875
225	28	147	8.29
225	27	148	8.29125
225	27	148	8.2925
225	27	148	8.29375
225	27	148	8.295
225	27	148	8.29625
225	27	148	8.2975
224	28	148	8.29875
224	28	148	8.3
224	28	148	8.30125
224	28	148	8.3025
224	28	148	8.30375
224	28	148	8.305
224	28	148	8.30625
224	28	148	8.3075
224	28	148	8.30875
224	28	148	8.31
224	28	148	8.31125
224	28	148	8.3125
224	28	148	8.31375
224	28	148	8.315
224	28	148	8.31625
225	28	147	8.3175
225	28	147	8.31875
225	28	147	8.32
225	28	147	8.32125
225	28	147	8.3225
225	28	147	8.32375
224	29	147	8.325
224	28	148	8.32625
225	28	147	8.3275
226	28	146	8.32875
226	28	146	8.33
226	28	146	8.33125
226	28	146	8.3325
226	28	146	8.33375
226	28	146	8.335
226	28	146	8.33625
226	27	147	8.3375
226	27	147	8.33875
226	27	147	8.34
226	27	147	8.34125
226	27	147	8.3425
226	27	147	8.34375
226	27	147	8.345
226	27	147	8.34625
226	27	147	8.3475
226	26	148	8.34875
226	26	148	8.35
227	26	147	8.35125
227	26	147	8.3525
227	26	147	8.35375
227	26	147	8.355
227	26	147	8.35625
227	26	147	8.3575
227	26	147	8.35875
227	26	147	8.36
228	26	146	8.36125
228	26	146	8.3625
229	26	145	8.36375
229	26	145	8.365
229	25	146	8.36625
229	25	146	8.3675
229	25	146	8.36875
229	25	146	8.37
229	25	146	8.37125
229	25	146	8.3725
229	25	146	8.37375
230	25	145	8.375
230	25	145	8.37625
230	25	145	8.3775
230	25	145	8.37875
230	25	145	8.38
230	25	145	8.38125
231	25	144	8.3825
231	25	144	8.38375
231	25	144	8.385
231	25	144	8.38625
231	25	144	8.3875
231	25	144	8.38875
231	25	144	8.39
232	25	143	8.39125
232	25	143	8.3925
232	25	143	8.39375
232	25	143	8.395
232	25	143	8.39625
232	25	143	8.3975
232	25	143	8.39875
232	25	143	8.4
232	24	144	8.40125
232	24	144	8.4025
232	23	145	8.40375
233	23	144	8.405
233	23	144	8.40625
233	23	144	8.4075
232	24	144	8.40875
232	24	144	8.41
232	24	144	8.41125
232	24	144	8.4125
232	24	144	8.41375
232	24	144	8.415
232	24	144	8.41625
232	24	144	8.4175
232	24	144	8.41875
232	24	144	8.42
232	24	144	8.42125
232	24	144	8.4225
231	25	144	8.42375
231	25	144	8.425
230	26	144	8.42625
230	25	145	8.4275
229	26	145	8.42875
229	26	145	8.43
229	26	145	8.43125
229	26	145	8.4325
229	26	145	8.43375
229	26	145	8.435
229	26	145	8.43625
229	26	145	8.4375
229	25	146	8.43875
228	26	146	8.44
228	26	146	8.44125
228	26	146	8.4425
228	26	146	8.44375
228	26	146	8.445
228	26	146	8.44625
228	26	146	8.4475
228	26	146	8.44875
228	26	146	8.45
228	25	147	8.45125
229	25	146	8.4525
229	25	146	8.45375
229	25	146	8.455
229	25	146	8.45625
229	25	146	8.4575
229	25	146	8.45875
229	25	146	8.46
229	25	146	8.46125
229	25	146	8.4625
229	25	146	8.46375
229	25	146	8.465
229	25	146	8.46625
229	25	146	8.4675
229	25	146	8.46875
229	25	146	8.47
229	25	146	8.47125
229	25	146	8.4725
229	25	146	8.47375
229	25	146	8.475
230	25	145	8.47625
230	25	145	8.4775
230	24	146	8.47875
230	24	146	8.48
229	25	146	8.48125
229	25	146	8.4825
229	25	146	8.48375
229	25	146	8.485
229	25	146	8.48625
229	25	146	8.4875
229	25	146	8.48875
230	25	145	8.49
230	25	145	8.49125
230	25	145	8.4925
230	25	145	8.49375
230	24	146	8.495
230	24	146	8.49625
230	24	146	8.4975
230	24	146	8.49875
231	24	145	8.5
231	22	147	8.50125
230	23	147	8.5025
230	23	147	8.50375
230	23	147	8.505
229	24	147	8.50625
229	24	147	8.5075
229	24	147	8.50875
229	24	147	8.51
229	23	148	8.51125
229	23	148	8.5125
229	23	148	8.51375
229	23	148	8.515
229	23	148	8.51625
229	23	148	8.5175
229	23	148	8.51875
229	23	148	8.52
230	23	147	8.52125
230	23	147	8.5225
230	23	147	8.52375
230	23	147	8.525
230	23	147	8.52625
230	22	148	8.5275
230	22	148	8.52875
230	22	148	8.53
229	23	148	8.53125
229	23	148	8.5325
229	23	148	8.53375
229	23	148	8.535
229	23	148	8.53625
229	23	148	8.5375
229	23	148	8.53875
230	23	147	8.54
230	23	147	8.54125
230	23	147	8.5425
229	24	147	8.54375
229	24	147	8.545
229	24	147	8.54625
229	24	147	8.5475
229	23	148	8.54875
228	24	148	8.55
228	23	149	8.55125
229	23	148	8.5525
229	23	148	8.55375
229	23	148	8.555
229	23	148	8.55625
229	23	148	8.5575
229	23	148	8.55875
229	23	148	8.56
229	23	148	8.56125
229	23	148	8.5625
230	23	147	8.56375
230	23	147	8.565
230	23	147	8.56625
230	23	147	8.5675
230	23	147	8.56875
230	23	147	8.57
230	23	147	8.57125
230	23	147	8.5725
230	23	147	8.57375
230	23	147	8.575
230	23	147	8.57625
230	23	147	8.5775
230	23	147	8.57875
230	23	147	8.58
229	24	147	8.58125
229	24	147	8.5825
229	24	147	8.58375
229	24	147	8.585
229	24	147	8.58625
229	24	147	8.5875
229	24	147	8.58875
229	24	147	8.59
229	24	147	8.59125
231	24	145	8.5925
231	24	145	8.59375
231	24	145	8.595
231	24	145	8.59625
232	24	144	8.5975
232	24	144	8.59875
232	24	144	8.6
232	24	144	8.60125
233	24	143	8.6025
233	24	143	8.60375
232	25	143	8.605
232	25	143	8.60625
232	25	143	8.6075
232	25	143	8.60875
232	25	143	8.61
233	25	142	8.61125
233	25	142	8.6125
233	25	142	8.61375
233	23	144	8.615
233	23	144	8.61625
233	23	144	8.6175
233	23	144	8.61875
233	22	145	8.62
233	22	145	8.62125
233	22	145	8.6225
233	22	145	8.62375
234	22	144	8.625
234	22	144	8.62625
234	22	144	8.6275
234	22	144	8.62875
234	22	144	8.63
234	21	145	8.63125
234	21	145	8.6325
234	21	145	8.63375
234	21	145	8.635
234	21	145	8.63625
234	21	145	8.6375
234	21	145	8.63875
234	21	145	8.64
234	21	145	8.64125
234	21	145	8.6425
234	21	145	8.64375
234	21	145	8.645
234	21	145	8.64625
234	21	145	8.6475
234	21	145	8.64875
233	22	145	8.65
233	22	145	8.65125
233	21	146	8.6525
233	21	146	8.65375
233	21	146	8.655
233	21	146	8.65625
233	21	146	8.6575
233	21	146	8.65875
233	21	146	8.66
233	21	146	8.66125
234	21	145	8.6625
234	21	145	8.66375
235	21	144	8.665
235	21	144	8.66625
235	21	144	8.6675
235	21	144	8.66875
236	21	143	8.67
236	21	143	8.67125
237	21	142	8.6725
237	21	142	8.67375
237	21	142	8.675
237	21	142	8.67625
237	21	142	8.6775
237	21	142	8.67875
237	21	142	8.68
237	21	142	8.68125
237	21	142	8.6825
237	21	142	8.68375
237	21	142	8.685
237	21	142	8.68625
237	21	142	8.6875
237	21	142	8.68875
236	22	142	8.69
236	22	142	8.69125
236	21	143	8.6925
236	21	143	8.69375
236	21	143	8.695
236	21	143	8.69625
236	21	143	8.6975
236	21	143	8.69875
236	21	143	8.7
236	21	143	8.70125
236	21	143	8.7025
236	21	143	8.70375
236	21	143	8.705
236	21	143	8.70625
236	21	143	8.7075
236	21	143	8.70875
236	21	143	8.71
236	20	144	8.71125
236	20	144	8.7125
236	20	144	8.71375
237	20	143	8.715
237	20	143	8.71625
237	20	143	8.7175
238	20	142	8.71875
238	20	142	8.72
238	20	142	8.72125
238	20	142	8.7225
238	20	142	8.72375
238	20	142	8.725
238	20	142	8.72625
238	20	142	8.7275
238	20	142	8.72875
239	20	141	8.73
240	20	140	8.73125
240	20	140	8.7325
240	20	140	8.73375
240	20	140	8.735
240	19	141	8.73625
240	19	141	8.7375
240	19	141	8.73875
240	18	142	8.74
240	18	142	8.74125
239	18	143	8.7425
239	18	143	8.74375
239	18	143	8.745
239	18	143	8.74625
239	18	143	8.7475
240	18	142	8.74875
240	18	142	8.75
240	18	142	8.75125
241	18	141	8.7525
241	18	141	8.75375
241	18	141	8.755
241	18	141	8.75625
241	18	141	8.7575
241	18	141	8.75875
241	18	141	8.76
241	18	141	8.76125
241	18	141	8.7625
241	18	141	8.76375
241	18	141	8.765
241	18	141	8.76625
241	18	141	8.7675
241	18	141	8.76875
241	18	141	8.77
241	18	141	8.77125
241	18	141	8.7725
241	18	141	8.77375
241	17	142	8.775
241	17	142	8.77625
241	17	142	8.7775
241	17	142	8.77875
241	17	142	8.78
241	17	142	8.78125
241	17	142	8.7825
240	18	142	8.78375
240	18	142	8.785
240	18	142	8.78625
241	18	141	8.7875
241	18	141	8.78875
240	18	142	8.79
240	18	142	8.79125
240	18	142	8.7925
240	18	142	8.79375
240	18	142	8.795
240	18	142	8.79625
240	18	142	8.7975
240	18	142	8.79875
240	18	142	8.8
240	18	142	8.80125
240	18	142	8.8025
240	17	143	8.80375
240	17	143	8.805
240	17	143	8.80625
240	17	143	8.8075
240	17	143	8.80875
240	17	143	8.81
240	17	143	8.81125
240	17	143	8.8125
240	17	143	8.81375
241	17	142	8.815
241	17	142	8.81625
241	17	142	8.8175
241	17	142	8.81875
241	17	142	8.82
241	17	142	8.82125
241	17	142	8.8225
242	17	141	8.82375
242	17	141	8.825
242	17	141	8.82625
242	17	141	8.8275
242	17	141	8.82875
242	17	141	8.83
242	17	141	8.83125
241	18	141	8.8325
242	18	140	8.83375
242	18	140	8.835
242	18	140	8.83625
242	18	140	8.8375
242	18	140	8.83875
241	19	140	8.84
241	19	140	8.84125
242	19	139	8.8425
243	19	138	8.84375
243	19	138	8.845
243	19	138	8.84625
243	19	138	8.8475
244	19	137	8.84875
244	19	137	8.85
244	19	137	8.85125
245	19	136	8.8525
245	19	136	8.85375
244	20	136	8.855
244	20	136	8.85625
244	20	136	8.8575
243	21	136	8.85875
243	21	136	8.86
243	21	136	8.86125
245	21	134	8.8625
245	21	134	8.86375
245	21	134	8.865
245	21	134	8.86625
245	21	134	8.8675
246	21	133	8.86875
246	21	133	8.87
246	21	133	8.87125
246	21	133	8.8725
246	21	133	8.87375
246	21	133	8.875
246	21	133	8.87625
246	21	133	8.8775
246	21	133	8.87875
246	21	133	8.88
246	21	133	8.88125
247	21	132	8.8825
247	21	132	8.88375
247	21	132	8.885
247	21	132	8.88625
247	21	132	8.8875
247	21	132	8.88875
247	21	132	8.89
247	21	132	8.89125
247	21	132	8.8925
247	21	132	8.89375
245	23	132	8.895
245	23	132	8.89625
245	23	132	8.8975
243	25	132	8.89875
243	25	132	8.9
243	25	132	8.90125
243	25	132	8.9025
243	25	132	8.90375
243	25	132	8.905
243	25	132	8.90625
243	25	132	8.9075
243	25	132	8.90875
243	25	132	8.91
243	25	132	8.91125
243	25	132	8.9125
243	25	132	8.91375
243	25	132	8.915
243	25	132	8.91625
243	25	132	8.9175
243	25	132	8.91875
243	25	132	8.92
243	26	131	8.92125
243	26	131	8.9225
244	26	130	8.92375
244	26	130	8.925
245	26	129	8.92625
245	26	129	8.9275
245	26	129	8.92875
245	26	129	8.93
245	26	129	8.93125
245	26	129	8.9325
245	26	129	8.93375
245	25	130	8.935
245	25	130	8.93625
245	25	130	8.9375
245	25	130	8.93875
245	25	130	8.94
245	25	130	8.94125
245	25	130	8.9425
245	25	130	8.94375
245	25	130	8.945
245	25	130	8.94625
245	25	130	8.9475
246	25	129	8.94875
246	25	129	8.95
246	25	129	8.95125
246	25	129	8.9525
246	25	129	8.95375
246	25	129	8.955
246	25	129	8.95625
246	25	129	8.9575
247	25	128	8.95875
247	25	128	8.96
247	25	128	8.96125
247	25	128	8.9625
246	26	128	8.96375
246	26	128	8.965
246	26	128	8.96625
246	26	128	8.9675
246	26	128	8.96875
246	26	128	8.97
246	26	128	8.97125
247	26	127	8.9725
248	26	126	8.97375
247	27	126	8.975
247	27	126	8.97625
247	27	126	8.9775
247	27	126	8.97875
247	27	126	8.98
247	27	126	8.98125
247	27	126	8.9825
247	27	126	8.98375
247	27	126	8.985
247	27	126	8.98625
247	27	126	8.9875
247	26	127	8.98875
247	26	127	8.99
247	25	128	8.99125
247	25	128	8.9925
247	25	128	8.99375
247	25	128	8.995
248	24	128	8.99625
247	25	128	8.9975
247	25	128	8.99875
247	25	128	9
247	25	128	9.00125
247	25	128	9.0025
247	25	128	9.00375
247	25	128	9.005
247	25	128	9.00625
247	25	128	9.0075
247	25	128	9.00875
246	26	128	9.01
246	26	128	9.01125
246	26	128	9.0125
246	26	128	9.01375
246	26	128	9.015
246	26	128	9.01625
246	26	128	9.0175
246	26	128	9.01875
246	26	128	9.02
246	26	128	9.02125
246	26	128	9.0225
247	26	127	9.02375
247	26	127	9.025
247	26	127	9.02625
247	26	127	9.0275
247	25	128	9.02875
247	25	128	9.03
247	25	128	9.03125
247	25	128	9.0325
247	25	128	9.03375
247	25	128	9.035
246	26	128	9.03625
246	25	129	9.0375
246	25	129	9.03875
246	25	129	9.04
246	25	129	9.04125
245	26	129	9.0425
244	27	129	9.04375
244	27	129	9.045
244	27	129	9.04625
245	27	128	9.0475
245	27	128	9.04875
245	26	129	9.05
245	26	129	9.05125
245	26	129	9.0525
245	26	129	9.05375
245	25	130	9.055
244	26	130	9.05625
244	26	130	9.0575
244	26	130	9.05875
244	26	130	9.06
244	26	130	9.06125
244	26	130	9.0625
244	26	130	9.06375
244	25	131	9.065
244	25	131	9.06625
244	25	131	9.0675
244	25	131	9.06875
244	25	131	9.07
244	25	131	9.07125
244	25	131	9.0725
244	25	131	9.07375
244	25	131	9.075
244	25	131	9.07625
244	25	131	9.0775
244	25	131	9.07875
244	25	131	9.08
244	25	131	9.08125
244	25	131	9.0825
244	25	131	9.08375
244	25	131	9.085
244	25	131	9.08625
244	25	131	9.0875
244	25	131	9.08875
245	25	130	9.09
245	25	130	9.09125
245	25	130	9.0925
245	25	130	9.09375
245	25	130	9.095
245	25	130	9.09625
245	25	130	9.0975
244	26	130	9.09875
244	26	130	9.1
244	26	130	9.10125
244	26	130	9.1025
244	26	130	9.10375
244	26	130	9.105
244	26	130	9.10625
244	26	130	9.1075
244	26	130	9.10875
244	26	130	9.11
244	26	130	9.11125
244	26	130	9.1125
244	26	130	9.11375
244	26	130	9.115
244	26	130	9.11625
244	26	130	9.1175
245	26	129	9.11875
245	26	129	9.12
245	26	129	9.12125
245	26	129	9.1225
245	26	129	9.12375
245	26	129	9.125
245	26	129	9.12625
245	26	129	9.1275
245	26	129	9.12875
246	26	128	9.13
245	27	128	9.13125
245	27	128	9.1325
245	27	128	9.13375
245	27	128	9.135
245	27	128	9.13625
245	27	128	9.1375
245	27	128	9.13875
244	28	128	9.14
244	28	128	9.14125
244	28	128	9.1425
244	28	128	9.14375
244	28	128	9.145
243	29	128	9.14625
243	29	128	9.1475
243	29	128	9.14875
243	29	128	9.15
243	29	128	9.15125
243	29	128	9.1525
243	29	128	9.15375
244	29	127	9.155
244	29	127	9.15625
244	29	127	9.1575
244	29	127	9.15875
244	29	127	9.16
244	29	127	9.16125
244	29	127	9.1625
244	29	127	9.16375
244	28	128	9.165
244	28	128	9.16625
244	28	128	9.1675
244	28	128	9.16875
244	28	128	9.17
244	28	128	9.17125
243	29	128	9.1725
243	29	128	9.17375
243	29	128	9.175
243	29	128	9.17625
243	29	128	9.1775
243	29	128	9.17875
242	30	128	9.18
242	30	128	9.18125
242	30	128	9.1825
242	30	128	9.18375
242	30	128	9.185
242	30	128	9.18625
242	30	128	9.1875
242	30	128	9.18875
242	30	128	9.19
243	30	127	9.19125
242	31	127	9.1925
242	31	127	9.19375
242	31	127	9.195
242	31	127	9.19625
242	31	127	9.1975
242	31	127	9.19875
241	32	127	9.2
241	32	127	9.20125
241	32	127	9.2025
241	32	127	9.20375
241	32	127	9.205
241	32	127	9.20625
241	32	127	9.2075
241	32	127	9.20875
241	32	127	9.21
241	32	127	9.21125
241	32	127	9.2125
242	32	126	9.21375
242	32	126	9.215
242	32	126	9.21625
242	32	126	9.2175
242	32	126	9.21875
242	32	126	9.22
242	32	126	9.22125
242	32	126	9.2225
242	32	126	9.22375
242	32	126	9.225
242	32	126	9.22625
242	32	126	9.2275
242	32	126	9.22875
242	32	126	9.23
242	32	126	9.23125
242	32	126	9.2325
242	32	126	9.23375
242	32	126	9.235
242	32	126	9.23625
242	32	126	9.2375
242	32	126	9.23875
242	32	126	9.24
242	32	126	9.24125
241	33	126	9.2425
240	34	126	9.24375
240	34	126	9.245
240	34	126	9.24625
240	34	126	9.2475
240	34	126	9.24875
240	34	126	9.25
240	34	126	9.25125
240	34	126	9.2525
240	34	126	9.25375
240	34	126	9.255
241	34	125	9.25625
241	34	125	9.2575
241	34	125	9.25875
241	34	125	9.26
241	34	125	9.26125
241	34	125	9.2625
241	35	124	9.26375
241	35	124	9.265
240	36	124	9.26625
241	36	123	9.2675
241	36	123	9.26875
241	36	123	9.27
241	36	123	9.27125
241	36	123	9.2725
241	36	123	9.27375
241	36	123	9.275
240	37	123	9.27625
240	37	123	9.2775
240	37	123	9.27875
240	37	123	9.28
240	37	123	9.28125
240	38	122	9.2825
240	38	122	9.28375
240	38	122	9.285
240	38	122	9.28625
240	38	122	9.2875
240	38	122	9.28875
240	38	122	9.29
240	38	122	9.29125
239	39	122	9.2925
239	39	122	9.29375
238	40	122	9.295
238	39	123	9.29625
238	39	123	9.2975
238	39	123	9.29875
238	39	123	9.3
238	39	123	9.30125
238	39	123	9.3025
237	40	123	9.30375
237	40	123	9.305
238	40	122	9.30625
238	40	122	9.3075
237	41	122	9.30875
237	41	122	9.31
237	41	122	9.31125
237	41	122	9.3125
237	41	122	9.31375
237	41	122	9.315
237	41	122	9.31625
237	41	122	9.3175
237	41	122	9.31875
238	40	122	9.32
238	39	123	9.32125
238	39	123	9.3225
239	39	122	9.32375
239	39	122	9.325
239	39	122	9.32625
239	39	122	9.3275
239	39	122	9.32875
239	39	122	9.33
239	39	122	9.33125
239	39	122	9.3325
239	38	123	9.33375
239	38	123	9.335
239	38	123	9.33625
239	38	123	9.3375
239	38	123	9.33875
239	38	123	9.34
239	38	123	9.34125
239	37	124	9.3425
239	36	125	9.34375
239	36	125	9.345
239	36	125	9.34625
239	36	125	9.3475
239	35	126	9.34875
239	35	126	9.35
239	34	127	9.35125
239	34	127	9.3525
239	34	127	9.35375
239	34	127	9.355
239	34	127	9.35625
239	34	127	9.3575
239	33	128	9.35875
238	34	128	9.36
238	34	128	9.36125
238	34	128	9.3625
237	35	128	9.36375
237	35	128	9.365
237	35	128	9.36625
237	35	128	9.3675
237	35	128	9.36875
237	35	128	9.37
237	34	129	9.37125
237	34	129	9.3725
237	34	129	9.37375
237	34	129	9.375
238	34	128	9.37625
238	34	128	9.3775
238	34	128	9.37875
237	35	128	9.38
238	35	127	9.38125
238	35	127	9.3825
238	35	127	9.38375
236	37	127	9.385
237	37	126	9.38625
237	37	126	9.3875
237	37	126	9.38875
237	37	126	9.39
238	37	125	9.39125
238	37	125	9.3925
238	37	125	9.39375
238	37	125	9.395
239	37	124	9.39625
239	37	124	9.3975
239	37	124	9.39875
239	37	124	9.4
239	37	124	9.40125
239	37	124	9.4025
239	37	124	9.40375
239	37	124	9.405
239	37	124	9.40625
239	37	124	9.4075
239	37	124	9.40875
239	37	124	9.41
239	37	124	9.41125
238	38	124	9.4125
238	38	124	9.41375
238	38	124	9.415
238	38	124	9.41625
238	38	124	9.4175
238	38	124	9.41875
238	37	125	9.42
238	36	126	9.42125
238	36	126	9.4225
238	36	126	9.42375
239	36	125	9.425
239	36	125	9.42625
239	36	125	9.4275
239	37	124	9.42875
239	37	124	9.43
239	37	124	9.43125
239	36	125	9.4325
239	36	125	9.43375
239	36	125	9.435
238	37	125	9.43625
238	36	126	9.4375
237	36	127	9.43875
237	36	127	9.44
237	35	128	9.44125
237	35	128	9.4425
237	35	128	9.44375
237	35	128	9.445
237	35	128	9.44625
238	35	127	9.4475
238	35	127	9.44875
238	35	127	9.45
238	35	127	9.45125
237	36	127	9.4525
237	36	127	9.45375
237	36	127	9.455
237	36	127	9.45625
238	35	127	9.4575
238	35	127	9.45875
238	34	128	9.46
238	34	128	9.46125
238	34	128	9.4625
238	34	128	9.46375
238	34	128	9.465
238	34	128	9.46625
238	34	128	9.4675
238	34	128	9.46875
238	33	129	9.47
238	33	129	9.47125
238	33	129	9.4725
236	35	129	9.47375
236	35	129	9.475
236	35	129	9.47625
236	35	129	9.4775
236	34	130	9.47875
236	34	130	9.48
236	33	131	9.48125
236	33	131	9.4825
236	33	131	9.48375
236	33	131	9.485
236	33	131	9.48625
236	33	131	9.4875
236	33	131	9.48875
236	33	131	9.49
236	33	131	9.49125
235	34	131	9.4925
235	33	132	9.49375
235	33	132	9.495
236	33	131	9.49625
237	33	130	9.4975
237	33	130	9.49875
237	33	130	9.5
236	34	130	9.50125
236	34	130	9.5025
237	34	129	9.50375
237	34	129	9.505
237	33	130	9.50625
237	33	130	9.5075
237	33	130	9.50875
237	33	130	9.51
237	33	130	9.51125
237	33	130	9.5125
237	33	130	9.51375
237	33	130	9.515
238	33	129	9.51625
238	33	129	9.5175
238	33	129	9.51875
239	33	128	9.52
239	33	128	9.52125
239	33	128	9.5225
239	33	128	9.52375
239	32	129	9.525
239	31	130	9.52625
239	31	130	9.5275
239	31	130	9.52875
239	31	130	9.53
239	31	130	9.53125
239	31	130	9.5325
239	32	129	9.53375
239	32	129	9.535
239	32	129	9.53625
239	32	129	9.5375
239	32	129	9.53875
239	31	130	9.54
239	31	130	9.54125
239	31	130	9.5425
239	31	130	9.54375
239	31	130	9.545
239	31	130	9.54625
239	31	130	9.5475
239	31	130	9.54875
239	31	130	9.55
239	31	130	9.55125
239	31	130	9.5525
240	31	129	9.55375
241	31	128	9.555
241	31	128	9.55625
241	31	128	9.5575
241	31	128	9.55875
241	31	128	9.56
241	31	128	9.56125
241	31	128	9.5625
241	31	128	9.56375
241	31	128	9.565
241	31	128	9.56625
241	31	128	9.5675
241	30	129	9.56875
241	30	129	9.57
241	30	129	9.57125
241	30	129	9.5725
241	30	129	9.57375
241	30	129	9.575
241	30	129	9.57625
241	30	129	9.5775
241	30	129	9.57875
241	30	129	9.58
241	30	129	9.58125
241	30	129	9.5825
240	31	129	9.58375
240	31	129	9.585
239	32	129	9.58625
239	32	129	9.5875
239	32	129	9.58875
239	32	129	9.59
239	32	129	9.59125
239	32	129	9.5925
239	32	129	9.59375
239	32	129	9.595
239	32	129	9.59625
239	32	129	9.5975
239	31	130	9.59875
239	31	130	9.6
239	31	130	9.60125
239	31	130	9.6025
239	31	130	9.60375
239	31	130	9.605
240	31	129	9.60625
239	32	129	9.6075
239	32	129	9.60875
239	32	129	9.61
239	32	129	9.61125
239	32	129	9.6125
239	32	129	9.61375
239	32	129	9.615
239	32	129	9.61625
239	32	129	9.6175
239	32	129	9.61875
239	32	129	9.62
239	31	130	9.62125
239	30	131	9.6225
239	29	132	9.62375
241	29	130	9.625
241	29	130	9.62625
241	29	130	9.6275
241	29	130	9.62875
241	29	130	9.63
241	29	130	9.63125
241	29	130	9.6325
241	29	130	9.63375
241	29	130	9.635
241	28	131	9.63625
241	28	131	9.6375
241	28	131	9.63875
241	28	131	9.64
240	29	131	9.64125
240	29	131	9.6425
240	29	131	9.64375
240	29	131	9.645
240	29	131	9.64625
240	29	131	9.6475
240	28	132	9.64875
240	28	132	9.65
240	27	133	9.65125
241	27	132	9.6525
241	27	132	9.65375
241	27	132	9.655
241	27	132	9.65625
241	27	132	9.6575
241	26	133	9.65875
241	26	133	9.66
241	25	134	9.66125
241	25	134	9.6625
241	25	134	9.66375
241	25	134	9.665
241	25	134	9.66625
241	25	134	9.6675
241	25	134	9.66875
241	25	134	9.67
241	25	134	9.67125
242	25	133	9.6725
242	25	133	9.67375
241	26	133	9.675
241	26	133	9.67625
241	26	133	9.6775
241	26	133	9.67875
241	26	133	9.68
241	26	133	9.68125
241	26	133	9.6825
241	26	133	9.68375
241	26	133	9.685
241	25	134	9.68625
241	25	134	9.6875
242	25	133	9.68875
242	25	133	9.69
242	25	133	9.69125
242	25	133	9.6925
242	25	133	9.69375
243	25	132	9.695
243	25	132	9.69625
243	25	132	9.6975
243	25	132	9.69875
243	25	132	9.7
243	25	132	9.70125
243	25	132	9.7025
243	25	132	9.70375
243	25	132	9.705
243	25	132	9.70625
243	25	132	9.7075
243	25	132	9.70875
243	25	132	9.71
243	25	132	9.71125
243	25	132	9.7125
243	25	132	9.71375
243	25	132	9.715
243	25	132	9.71625
243	25	132	9.7175
243	25	132	9.71875
243	24	133	9.72
243	24	133	9.72125
243	24	133	9.7225
243	24	133	9.72375
242	25	133	9.725
242	25	133	9.72625
242	25	133	9.7275
242	25	133	9.72875
243	25	132	9.73
243	25	132	9.73125
243	25	132	9.7325
243	25	132	9.73375
243	25	132	9.735
243	25	132	9.73625
243	25	132	9.7375
242	26	132	9.73875
242	26	132	9.74
242	26	132	9.74125
242	26	132	9.7425
242	26	132	9.74375
242	26	132	9.745
242	26	132	9.74625
242	26	132	9.7475
242	26	132	9.74875
242	26	132	9.75
242	25	133	9.75125
242	24	134	9.7525
242	24	134	9.75375
241	25	134	9.755
241	25	134	9.75625
241	25	134	9.7575
